label,id,text
0,1999,"Thats another subject.
 
 In all, you have not answered the OP. The insane suggestion that abortion cannot be murder, because murder is illegal and abortion legal."
1,2000,"Except that the government was tapping phones, and isn't interfering with freedom of speech. But if you ignore reality, then your parallel kinda works, I guess."
1,2001,"Have another Midol, O stiff-necked ones.
And speaking of fathers, at best you godless (evolution-minded) heathens are the descendants of a tribe of lice-infected, large-foreheaded, knuckle-dragging, rump-sniffing troglodytes.
Which explains the quality of your world views.
emoticonXBouncer"
0,2002,"So which is it: the action is moral, the action is immoral, or there is no answer? You seem confused."
1,2003,"No. Not only are you wrong, you seem to lack the integrity to learn the basics of what you claim to oppose. You oppose evolution you say, but you have no idea of what it is. Most educated creationists not only admit evolution, they propose evolution at rates that make real biologists laugh."
0,2004,"NOt true,California's ammendments are not doing as well as other states did. You are talking about a very liberal state. If it is decided that marriage is allowed by the courts, then you are talking about taking away rights people have been granted by the courts. I just don't think that will happen in Calf. much too liberal."
0,2005,Because it's a blatantly obvious fact of nature and intellectually honest experts in the field accept it.
0,2006,"Then you freely admit that you lied when you said this, and I quote: People like Arch are setting it as opposed to science and in that position it will be doomed to fail.   AND   Arch is doing nothing but distorting the very thing he holds so dear, I mean, how is accurately quoting passages from the bible distorting it in any way? You do nothing but post drivel which makes no factual statements at all. And you call that debating?"
0,2007,"Then 99% of creationists are not informed as far as I can tell. It seems that your position is that ""informed"" creationists are neo-Darwinists, fully accepting of the theories of evolution."
1,2008,"In the future, please try to spare me the theatrical flair. 
...."
0,2009,"So, this statement is from a 'law center' that is dedicated to defend the religious freedom for CHristians. Yet, this isn't about 'religion'. Why do I find that hypocritical."
0,2010,"Well, it showed how it was physically possible to generate amino acids from inorganic material. That's rather impressive. Again, irrelevant and unrelated to the Scientific theory of Evolution, regardless of you trying to create that association. Your continued attempt at doing so despite having been shown and told multiple times that the two are unrelated, well that only shows one thing, namely that you are dishonest."
0,2011,"How is that related to deterrence? 
 
 Once again, deterrence is preventing through the fear of consequences.
 
 What you are talking about is not related to the subject of deterrence."
0,2012,"I think bringing ""emotions"" into the question of whether God exists or not tends to cloud the issue a bit.Isn't the essence of atheism a rational enquiry which concludes that in the absence of any credible evidence, there is no reason to believe in God ? An emotional attachment to ""non-belief"" would be irrelevant (and irrational)."
0,2013,"And who is the 'WE' that we trust? The scientists or the theologians, who disagree with each other? 
 
 I am curious for it on my own account.. and not willing just to accept someone's authority saying it happened one way or another."
